,Unnamed: 0,Target,Tweet,Unnamed: 3,Unnamed: 4,Label
584,2257,Hillary Clinton,Volunteer with your local campaign this weekend Help build Team Hillary march w us in Bethesda AdamParkhomenko MD SemST,FAVOR,TARGET,POSITIVE
585,2258,Hillary Clinton,Didnt think about that Dont think Id ever vote for someone with dual citizenship Cant believe its legal Bernie SemST,NONE,OTHER,NEGATIVE
586,2259,Hillary Clinton,Clinton entitlement is the proverbial American hemorrhoid tcot Opinionated SemST,AGAINST,TARGET,NEGATIVE
587,2260,Hillary Clinton,Norman Hsu illegally donated to HillaryClinton there is evidence he worked for China White House for sale SemST,AGAINST,TARGET,NEGATIVE
588,2261,Hillary Clinton,kryptickaos I would have to agree but I would be surprised if he gets the nom Jeb bush has the money and hes a moderate SemST,NONE,OTHER,NEITHER
589,2262,Hillary Clinton,HillaryClinton lied about the cost of the gala she was fined for it but if it were GOP theyd be in jail Unfit for office SemST,AGAINST,TARGET,NEGATIVE
590,2263,Hillary Clinton,Fabulous HillaryClinton You hit on every subject and I am proud of you ending on a note of kindness HillaryInNH SemST,FAVOR,TARGET,POSITIVE
591,2264,Hillary Clinton,SOCIALMEDIA is NOT for sociopaths psychopaths If you insult people u do not know you are the above Resign feelthebern SemST,NONE,OTHER,NEGATIVE
592,2265,Hillary Clinton,ZekeJMiller BretBaier danmericaCNN How could anyone vote for that woman SemST,AGAINST,TARGET,NEGATIVE
593,2266,Hillary Clinton,RedHatGeek Hillarys nose from lying is now bigger than Bills cigars SemST,AGAINST,TARGET,NEGATIVE
594,2267,Hillary Clinton,DemocratGuide Reuters bur Hlllary just raised million SemST,AGAINST,OTHER,POSITIVE
595,2268,Hillary Clinton,Hopefully Hillary Clinton gets cancer and dies before she gets the opportunity to embarrass our country any further julyth SemST,AGAINST,TARGET,NEGATIVE
596,2269,Hillary Clinton,JOELH wonderfullone Bipartisanism I hear the Peter Gunn theme Shes going to kick some serious GOP ass SemST,AGAINST,TARGET,POSITIVE
597,2270,Hillary Clinton,At least the few mistakes made by GOP candidates on the campaign are not felonies like the onesHillaryClinton makesOhHillNo SemST,AGAINST,TARGET,NEGATIVE
598,2271,Hillary Clinton,Great comments by MittRomney about pathological liar HillaryClinton SemST,AGAINST,TARGET,POSITIVE
599,2272,Hillary Clinton,I wish Bernies fans would stop screaming Bernie SemST,AGAINST,OTHER,NEGATIVE
600,2273,Hillary Clinton,realDonaldTrump is the only honest voice of the GOP and that should scare the shit out of everyone SemST,AGAINST,TARGET,POSITIVE
601,2274,Hillary Clinton,frodofied SO THt will NEVER erase their support of DOMA silence on LGBT LGBTQ rights until it is politically aventageous SemST,AGAINST,OTHER,NEGATIVE
602,2275,Hillary Clinton,roughcountry vendettajane Fortunately Bryan he does not have a saying on that freeallfour SemST,AGAINST,OTHER,NEGATIVE
603,2276,Hillary Clinton,anthonyweiner super out of touch and stupid Please go away NYCPride NYC SemST,AGAINST,OTHER,NEGATIVE
604,2277,Hillary Clinton,clantro jjauthor CarmineZozzora Why not they lie about everything else even when confronted with the truth freeallfour SemST,AGAINST,OTHER,NEGATIVE
605,2278,Hillary Clinton,over the river and through the woods and UP WITH HILL WE GO Yass HillaryClinton Hillary SemST,AGAINST,TARGET,POSITIVE
606,2279,Hillary Clinton,I am a big HILLARY Clinton supporter My plan is working poor Donnie doesnt even know Trump SemST,AGAINST,TARGET,POSITIVE
607,2280,Hillary Clinton,greta What Bernie has done is work for DECADES on behalf of the American people not the corporatocracy who own corrupted SemST,AGAINST,OTHER,POSITIVE
608,2281,Hillary Clinton,TrucksHorsesDog CommonCore another brilliant idea supported by a bush nomorebushes SemST,AGAINST,OTHER,NEGATIVE
609,2282,Hillary Clinton,Do we breathe live or ignore collectively succumb to toxins of political ecological unwanton oligards p bernie SemST,AGAINST,OTHER,NEGATIVE
610,2283,Hillary Clinton,Shes NOT a WOMAN shes a POLITICIAN WhyImNotVotingForHillary StopHillaryClinton Benghazi savetheUSA SemST,AGAINST,TARGET,NEGATIVE
611,2284,Hillary Clinton,HillaryClinton I wish u were in Benghazi instead of those great people chronic liar and power hungry animal SemST,AGAINST,TARGET,NEGATIVE
612,2285,Hillary Clinton,YAAAS Hillary TsarRhys wins best dressed here at the Merrimack th of July parade HillaryforNH SemST,AGAINST,OTHER,POSITIVE
613,2286,Hillary Clinton,The Dukes of Hazzard has been on tv for years yet you were not offended until the liberals told you to be unitedblue SemST,AGAINST,OTHER,NEGATIVE
614,2287,Hillary Clinton,HillaryClinton The spatula seems appropriate given that it can be used to easily flip positions if the heat gets to high SemST,AGAINST,OTHER,NEGATIVE
615,2288,Hillary Clinton,Why does the shit barometer always rise when Republicans speak USA July SemST,AGAINST,TARGET,NEGATIVE
616,2289,Hillary Clinton,Bascgal The guy w the Benghazi sign has guts Loveit NoHillary SemST,AGAINST,TARGET,POSITIVE
617,2290,Hillary Clinton,vendettajane Thanks for the follow may God bless you and your family freeallfour SemST,AGAINST,OTHER,POSITIVE
618,2291,Hillary Clinton,MyOTRadventure Compassion the new frontier Hillary will go where shes never gone before Shell need a village a committee SemST,AGAINST,OTHER,NEGATIVE
619,2292,Hillary Clinton,Since SNL aint that funny anymore please JoeBiden run for president if even just for the hilarious debates between you SemST,AGAINST,OTHER,NEGATIVE
620,2293,Hillary Clinton,I support Bernie on account USA needs a new direction but if he loses in primary Ill support Hillary Clinton Sanders SemST,AGAINST,TARGET,POSITIVE
621,2294,Hillary Clinton,HillaryClinton Your treatment of the press Amb Stevens fam and the intel of the American ppl is enough to send you to jail SemST,AGAINST,TARGET,NEGATIVE
622,2295,Hillary Clinton,Hilly Barrys Bloody Benghazi Bamboozle HillaryIceCreamFlavors tcot WakeUpAmerica SemST,AGAINST,TARGET,NEGATIVE
623,2296,Hillary Clinton,NumbersMuncher HillaryClinton Shes the animal Shes also a sellout Ppl that vote for her are sellouts NoHillary SemST,AGAINST,TARGET,NEGATIVE
624,2297,Hillary Clinton,redsteeze Broke as in Dead broke Elitist Nauseating Get behind the rope Hateful Arrogant Z Ideologue Someone else add Z SemST,AGAINST,TARGET,NEGATIVE
625,2298,Hillary Clinton,redsteeze maggieNYT By that time the guy with Benghazi sign will be arrested SemST,AGAINST,TARGET,NEGATIVE
626,2299,Hillary Clinton,adamplevy maggieNYT danmericaCNN The people came to see hear Hillary not the Press obstructing their view SemST,AGAINST,TARGET,NEGATIVE
627,2300,Hillary Clinton,PoliticalShort She would have to have a conscious to be haunted jlconnell killary Marxism SemST,AGAINST,OTHER,NEGATIVE
628,2301,Hillary Clinton,theblaze Heaven forbid anyone invade the space of the Queen of Lies SemST,AGAINST,OTHER,NEGATIVE
629,2302,Hillary Clinton,TarekFatah anniekarni And Abedins penumbra the Muslim Brotherhood Her connection is incontrovertible HumaAbedin SemST,AGAINST,TARGET,POSITIVE
630,2303,Hillary Clinton,Leftest Hippocratic Domecrats will not vote for FineLady MichellBachmann but will vote for EmailScandal Benghazi Killary SemST,AGAINST,TARGET,NEGATIVE
631,2304,Hillary Clinton,Support independent BernieSanders because hes not a liar POTUS libcrib democrats tlot republicans WakeUpAmerica SemST,AGAINST,OTHER,POSITIVE
632,2305,Hillary Clinton,Babbsgirl DrMartyFox She is as bad or worse possibly than Obama and she will continue to break laws as if she is invincible SemST,AGAINST,TARGET,NEGATIVE
633,2306,Hillary Clinton,nytimes was that awkwardness or awfulness I think the latter SemST,AGAINST,OTHER,NEGATIVE
634,2307,Hillary Clinton,Todays number is Thats how many years old Jesus was when he learned to ride a bike Pretty cool dude USWNT proudmom SemST,AGAINST,OTHER,POSITIVE
635,2308,Hillary Clinton,JessieJaneDuff Results matter U may feel less safe but that is ur mental health issues No s on Obamas watch SemST,AGAINST,OTHER,NEGATIVE
636,2309,Hillary Clinton,Grateful for the chance to tell the world about my love of many flavors of ice cream WakeUpAmerica SemST,AGAINST,OTHER,POSITIVE
637,2310,Hillary Clinton,If you can not dazzle them with brilliance baffle them with bullshit HillaryClinton libstardsareidiots SemST,AGAINST,OTHER,NEGATIVE
638,2311,Hillary Clinton,akawhit ITS TIME TO ROPE OFF KILLARY FoxNews DELETE HER OFF YOUR BALLOT SHE IS A CLONE OF SODOM INSANE OBAMMAD WakeUpAmerica SemST,AGAINST,TARGET,NEGATIVE
